Source,Target,Weight
aZyxN,KkccdV.Yns_XNrhTM,12
@>n,qMYePwcLDpaNzf/BB*$PbmB,43
"&RveF;gxOKN",gJIxL<\G[460,27
yyjZwTMWQdEsFVJ%C,"OfnRCSXrPhB,z",19
GBB*n+yWqb[aCx,ZmpFVvzvic^k.WjSYqWbf,16
perxQel,lY`RmJAWIhM>Np]n'669,24
EzusF-768,c+%la,19
b@%Lwb`,vZR`oEirZBY[#tG,1
aOMfA^:GT,J:^.,36
EFTaxdOQkXQQj,.t$571,42
uJeP<'XAd\UVpF689,YEoW<UgtqjkZ+VPw?gNXn838,1
k)Gu-YLPWTLTeVwU,SbHEhXOU]994,7
OoXkWwJ.cg%C%rOi714,*>SiaM[boHApafH,28
p=(lJdvMcXsiL,Hxi=:YBIufTxmFb*Z,30
c*LFCHke,qfZIjfm,19
V</xDNkxmyGKfLdGsdj,",KsETKFwfzXxgYVr",50
"KAQk=;KdyThrVnBN>259","`hreKosOnMHQ?TB,wc",50
Z<rvYssHdym,$VclnvQGXPZcIENS$fobz%,48
"VFMf@IQOvHEU@X_ 971",]ZPXtHT,38
S>QDcyVptw#alXSI]Q173,gIZoLIDuqwL652,20
Osrnu.Bfef#DPG,losDtDfSwmXDrTGM,7
LeZSy#pyDnvmH'Y\U,ovzNlqKvTD:?,2
tWLqMGlAK.EkoBUCWS#iyw,TF<pwGrKrET%yFY,25
";k+ ",sBZVnKctYVQj+842,1
]C=,[L='Y,4
"'NgcS,LJDM","tnRD<&;xzfzOgntq",22
RNU,rOSrAfkHiPjcy,48
JISeJ,"rdmHSfUBb;",7
"Fu,:W",gis,9
ywQcC&rMd,LWEQnWqqFVyrzcpYBWc882,3
" G^uUldWyzJijvx140",resYEO^PI:NJ*K,43
yREqnytFOvu%XYhpaj,V`EvnZ)511,15
]G,\q,17
sXj+kAENxO,Nx[kCVODSIeoeCWIYG,39
koFnXMoQb`h`iWUBNNU,"PUHSXyLMsA uBmSW.K",11
"/p[EJs/Ccn 977",FeAhfJ,33
d_IOmbp,"aTqD`s sigWSZf\yDUIBJ776",30
sXx`z$@Vgk,BkRDYrcX#FIbd`[K,31
OTMh\rfY=qG?457,vgQWUFkY,11
<t+z,UhIXhlwliwcEVBXSoEi`)340,48
fEAooc>hUA,iIP,31
nJG>DIKxx%-759,agRoaZvuDMrgKBbMCrgo,15
GmRubp\Qh_pPWjdX,LKhtAYFkLOtx_FqEFn,13
LyhL,feYrEO/,32
GSOZD[Hc.218,:M,21
zIiy,jQCbRywrmbkklEeYtg,25
"bu ETZRx","Fgb/,jJEdJ",40
yVsJdbwombDNv,nrBHphkhO(zG)mm,32
iy^Pxrl[<AwN317,EZRf]Fr610,2
erU)&GlJHgEfREoJ],"C_U?hA;j",33
IaD,mbjwzvKJguYxIoft,35
gmd/nw?:PbOijeKY,czgF,45
Lu`HP]R[727,"g;eW@KphBr]/791",46
Y*QrBUNWotQdzSdad?wNiq?,",VXAy\O",30
KOPkBNZ^aOIBbsyBYcxs,yk*]bVhVIyzxo_cHo,13
"scYCik,]cCg",W&beH'hCZM[,33
ypobt=IjnJkxk,Il-ElF<ODxvDJdXE,11
vqhNQeehpxerd,kQbteCtUIRgwJ,10
HaElCDNuAAsVjPYC<303,bNpAQGFbB,44
"V $bUlcXv-546",-.WnRathBLISL,17
yQCpYtkFpYuaZMS-sAXN,/Bx?-930,30
CZrCGWsC^bF.LpLrg,OBDVLbEAckzpxR,41
GL,q_kubwlV,17
yDBKlOmW*A,GTeUbjnkNm&GRszvZH:,12
NsbDpcBCPiqxIjw,EnDSUmtcXQqyKJ,32
h]ZuA%d,"aEOsKOKiIAe;snv%SRWc]F",27
tFK[uwiFFP\D,vabtgwHuLNSgmxfyp,41
`xfR$\aiA,N.735,47
kkW\NRAkmvQ+aEEI,ziUA<dCgXHXqIzbeD,47
"vspwlRxiI+)v;",EHKOgdPNxlE#vkGMdtc,28
/&kv+dN438,p^[657,20
UciPkBpZKq,wL)Fs,9
qk,OXNZzUzjkwFtdhhg,23
GUfm_GjEpItUFEYlN568,eS>jP&zu>TNyzOEndFTb,47
lxwH*b:FvTlUuUbw,PsuYX,44
"NxPwkEigp,EOx,^hYLM",&`IBIRUqS,8
gtgYg,"qQfhoUtucomRky.,816",49
(ABjFLrE#jApXa'V,hQJsbalTKjNivjlxU,6
HglbBWxoeTrvEv,L?W]fxzx,5
"vcl Gm'ckfY)W","BPUvxc.dJztQ?efyky 473",9
"qumPoU%YwMC RkHy",tzx[nEUpKBy834,18
mmjed'g]FC.nznzzAgmyID,MPRrYG\&rZ\RWiKyHa,33
D*G=145,DDccLq\v,22
wwMVpqY<fvgKiqWG713,IMNojH?YB?581,7
Lb%,AOBqdEiQqJ,3
"CGaoRx ","fyGQiSeCyKcfOg paFVQj",32
"Q+l:nA;",.buL,37
R(ObdS:Y,Zbxxcz:cq,12
DLGqDmZhv[OjU\a,OXPyOIg`axEm^B^Zr,41
FOZfyC])CARHKaRD,pGQgI,3
"b<VTFxMAzqcQdsKWa dihP466",t#.^^883,14
avnxgmKRpjXEkab\B%sb+<151,QdKl/^:GjZ,44
GgGxxnKgoGrXxEFjsaqC,IHoAFzhxmfhOxaIthcd,49
dbgboFCgWfvW,l-ja,50
-aiWnNulyEanp,rzBCKWL:CA=216,6
?asnhag)A,U]EfhBPbvp@xV,33
WDqH580,ovwV:177,5
KEIvmzOyeqCfcVKnUZ,c,27
" fO_`nO_851","yWdcwyKUk,ibsECKHcY/Lr",10
"ioRU.uZA HxE_cHCiDY",DJDG,26
pbWBz_ifPDhca,yKCsa,25
WqotCuPTwBxhTPcdZZ846,^qnvbWXhHXZleGwsO@$tL,37
DgNrdrQmXBTKVWSpA\TP-J,"jN> CcdPJID762",29
eSKwPAlaS&/GjhVeLEB,Ba-ci(,49
bx)ZIipTsWNhfwybZHTz,";ADH<XOV",46
N])]935,"&x] q",18
u:op?St,/QtoP,30
BuiExpujgnkIvqo,edJYhnNyKdZuuonMR,6
"h,T=j",[FMbMeCHIceNqDAIadaO,21
pQkQ,b^209,27
"ELA_;y203",eUMva:BmpbPTzQL'747,26
vFLuuwxsvPxJwyGmc,dJXW?FURz'],6
QwLxnAbgSCGUtGh'$DRr,d(._uXDMPz,41
",G",)L+xC,10
GnzHRGzekCOW'QQsR,<QflS:NVG=QjcfTZeckoqF,13
Z/thNbWnBie,c<k?,45
JDELQ[pf,zUKaGZwIXLrOjESNtjr,25
RLXBFdbxtyrrvVSHb,"Qp>P,hQXAI;",13
mlB]ONVUzioQf&V%KaPo,LdNYcMCtcRNSBVeXQepo,3
FSPhFb)Z*CxCdX?S,ceerqsvgFmA,28
",dNatMUGC_xH&iVP",pvLUyoDdOnXsBMyY(360,46
iGeBu:)jo,`WbhoeZb)GfY<MQGDBZ,32
<]L],AbuuBZ,47
bTlDbftjHHv," G^uUldWyzJijvx140",32
LXvEcBPQAPGCkUqFK/<>Ugm,i-ioXWarIt'KMpF,21
(HtI&xz'm,k?^wq-YBnPdKfERd,46
y.w\FQrdkLHVjlAZNv,rWvcW_VPdkHGQnVWyZWN,2
#X\UOWq,RAMbMZ,12
pN@RZhlaLdrgRSLUj.XbV/418,GD_TOME@bt(EDwss,22
/&u749,>Dqt[,35
"faCf,bvWJ*xp@nOHf^233",rpnfFivwassAWEe+FVAZ,29
",yPT925",LV>Jvy^*Uh,46
DGATd$#,"^u/,",44
"uBb;941",MvPBmNqU770,43
"DtGtsfCNUHLxRaXn,bsgH",p>Y,5
"KAQk=;KdyThrVnBN>259",(WSiBTVpHrrvX=k,41
WfPR*Wj<NRMUFr*,<[WCNupbRC,29
"BKrVTiiYC;iWsskB545",BFRLhFrOs\q,42
eo?n-CqQ',mVfNkO[xfTONxcZ,25
waSdUjonUaFMHXjJiSIx,-.WnRathBLISL,19
l?ZgtjxUuv_LvJeVElDpNf/982,RYfxqftlOcYbQxmTQ,40
\VDskMwJBSMApVX,xXGIkf)ROHSuui624,21
iwGQeHtjbaUgB,E.j&,36
YHLn/FYnbDBbWV#161,L+geYZXaeoeKOGJ=nZhj?J,8
ehG)KBlU776,rwTgehovSMKfy[eqqb]e,20
LDiLuV#keolYCpJavw,RixXpxerjWMreRkapdS,15
LFUmndRRji-dMPUqTx,^nHfjLnmzgbgtF%ecMKeM,8
PVINUsabwgshTmPATtL%790,BwvoGMKCMRrT^PT,37
d:pr`zHoNfxb,imsocipG,29
"RD ",`ByBK[l,35
R$.(,RPK,48
LfiOMjys,ERNHj?dVMRv]jv$,49
Ha:gzNOhhsZ:eCzNq>,piNlu?Glfjy#n,32
hhD%MFLGoeMiRsl<xWsZ,"WwdJANTSUAsE,143",16
F+bRf'uSpbrSnVmWR,"Rt@GA `E",44
EZGHHHrLcAzbQz,rIw830,29
%kf401,kmEjrPzGCRDseMiZd,35
xvtqstvEkECnkkPFGKwL,"ZExBqQaVCWkSAdP;ZBlOx",13
xMzGaKnhVt<865,"rau gInEf%",50
FQaWf_Xw,mvAH$wPuv%ZV498,27
vwUzgWAzYMHNcEu:788,QpMDdk(DgtEpQNJKGj.230,25
]/<O,fQMWrskqEQq?]LKZkfMD-308,10
iUe^(eAjHkvVzLOD,QbFXXpcCKNeIHAa161,3
"qwjx^nEpbr^KdCrWFsu,Fv",eJmBuJwHpucm*CmlaNnt^o,15
^HcP)SVl-," VcaE=NRx$XNdkq",5
LIMNaaLE,i+:jFWY`FMhGINxyMN,22
lBR:hqRPoaGONt,NHqTVg$b]L,35
Rd<,%cr_,6
wRMfVGUt/ynAt[.ucVaVB,Va/-aLNGu.,35
>i&f>566,JTk'jhGpXGOJeKs@V,34
Xk$,qXY+sLmJtpcOfG,9
a@Ds+,iUh]F701,33
"DTdWWycPR%,Vm&877",RApKH.Kva[QOcb408,37
l]'315,YZAEI#T$ZKE$HfIPgP,27
yWFXTpMEZkHrfQqFL@,YuyPtjnfCs%]fbH,4
eFZDkiZiMAMchUSpY,IdqrYWumbj,13
AS<xLBfByWtwYvsn/,sD[vCQ]EwSZdhph*,6
e=VyX521,bWHHTLj@jsDFmxUYjtm_'AC539,42
Da?,$tNITFwDphRklt,12
Ykyvh(VjZglBp,]k^SFE<,36
okFgBpkZTWvkDewKt,].fx/831,15
fG\`gQM202,oRYZTTYgWV,24
lznLtdUwaD],O@bu#kACeHvbMALbvAR:A815,19
%m::,v%)kcGP,20
n+ArCVLQGC[A273,eLPzn:BnE`C,13
bY]fiZL)nEFBuETkT,lhOCpININucdVlXZYfkC,21
lept&nw<,"pRNm,G?I",15
HPu,@YJiIuKWHIBIqzoJQ,30
+kXDNduxW&ZXG=XU,cgiknNNZgmCZdFvWFF302,32
WcwHlwihKMJRcIEeCX189,IdkQoQSeaZYt_wTBGxW,10
HDojLtQhxtiz,"=ZM% ",41
TJUcRCMlTNymXZF\OcXo,DI724,33
TVNOqgWhjFORqq&588,W?&OhNbkMX,34
cUwVhoSZd,TZNYJPE`uwdbtKnsrWq,36
bCglApxDeDZY+<nEpZT,`'ezHWiRXfuFFhk,48
"neEsNnd,ZPZb$uIxYDwzWw",vWyiZN@QwpTRbKdA245,25
NPXTn@Q',c:CeYnJwzqhnNto,38
pcKGNeEUhOVyr,HsRBtGIBeUOrkAS,28
rwJzXg.?,C]Lxhlkc:bHkZ]Xk,6
%X),";Kd<ZxQ=",45
ziUA<dCgXHXqIzbeD,EV%/k#851,13
WgTkigfEN,'m.`,17
Dli/*IHqgmt],iOKt&fawO/uDlS,38
GMclOtEy,abY'yWyrsBTVe=,13
UvRcIM(Fkv,uNkLQUSUYwRxPMhB:827,45
xfJTqPuSBUpnfCV,q$YRMF<LJXMlVQYJg,45
MmyF@WfbUDRnrvBrh^(333,PZW^NWH&nqFf$483,5
die`eoHjBSPT,";bwawvEFpiyyxhXFCwxgA",48
ukoUsHrHbbkC,.R+Cdo[A,32
"teeFMvmXIvv CBBe584","yD-hMewJ,T",49
yuemw-EbWEaiw>jbCcCP,XhSF&ivEiwltxrp,20
miDEoiIM<iHxrCAxR,pyHSzwhqeGNXxQBDQ,28
m)QhndVL.lGaxnpGY,kgEKwLwgpqGOnmP,6
*p(ead973,zlr'PmBGJXBtsVGJ909,34
Y`633,iLwdDDNNwwIqh,42
-SjwnPBvk&m,At-tsB%,33
QTiKLthnd,"sGZTtK Xh 335",1
h[Z/KYJIQwGimM,gTQQ'jK]658,37
vPWIjMOcnHoGaVUqu,igwvRvoB,31
GHVPYkpqwP306,"gUtC iCLPfpAIuauWO:",10
hPT,IlJBftIzzHCEVkd,19
QLhc*b,"um[i;M*M",49
Nyb#DHdKHPd>sI*REbKq,Zj`t,33
.rdPSeJLXdpOCRRMHi(i'YC111,waSdUjonUaFMHXjJiSIx,6
loKGjFgPDYx_,HL?J,21
rqji[ea&tXWlJRLAJ^A,"UfWsl;qjkgECeEBMcl_qpX/980",49
iYIngUp)(,"MbTqy Ba@Qk",15
ZlxfJAq/zs301,TSSSFA&EfKQa,48
uLPbAknhgoWOtw,BOW+VpH&Bnsqfl,21
X$aRgIlw&916,laMMtuEJmMO+jXSB*BE,43
"J;dcF_OvKJW)BP",AGMJFihEaDeQa&Ui_cs?,18
Spb#riZxHqRN(y&fT,"dagd+dD YTU/BfZByW",6
GEGZTMZRyqkNtjXHqJ,eAiamlMstUE,11
"(bEZaKnW[n,WoMpvCcgt",jgIRea,14
itoE??ANDTWYaCPe.rxbc170,olGG%,3
faBwXtPnRxPAlnXYgZgP,KgzOy#,11
DzX+N,NOxwFvYsNAZt*XZ,37
sZzoiw'Enq,RixXpxerjWMreRkapdS,4
uPLt/qZQct,=YFJXb*r,6
JuhBBpLiuZjY[?Re,[UJxqjkCZD,32
"WkPPizETVXsmr ",$wX,19
$OH<#245,x)%C>Lre,5
gbK`$,"qFpk)qhyxJDMH;rX[482",8
CoV(mO@zIT?kOiz,#.c/,40
]h)ymiVlX.VSXvDH,oFh\P'988,19
DOMM)ffi,/#[n804,35
LVGBtHQwjUc,vRiUv/RYpQ198,24
QupoeOS(zN(XxJQBgILNro@,"LZ:_,)152",19
ua$eQF-m+,HoliWBctDkNfRmioc*tV,48
FszprvizJegs,%&sL+Uerevy,19
"_ddC.Hi;xKY",VeESvqsnErivHrr,27
qY]QkE*MVQlhXTMmpHEQZf,xilvRdlus.B%ukgHtHhY,34
"Jr)mnA,bAPTYdEzg",r?kMUSEwnNSkFwppRVHvP,21
]gOojbb^LlW,tUKSbtGc\IDabrdSyBlu,11
$_OKbaswi<qPy,f@.Km,16
lKRYX]HpmlIs_,Q:K528,40
ZheNdxPCCRJxnGTE,"FEjga,xhTeLLVleTSQ",43
goHSKgp>h?,XxcJJf:HQSkI,8
*'v,:/HAtFadYUQdNNokJsfEj,35
qHC,Yv?752,10
HrRJMnwP," wLoaEeXrPpFdUzT",37
lK+pkE`toP,"KreKm,oPLFrEmokmwj]140",46
iukLHegtikuGpuJxsGu,YhaXg_RKJ`,49
bJUWavgt)AyKPUJsp#iTu<C,IJK,43
\n,BtipSUSr>AJ^kPHiPaESX,11
KIfVOSAeHnQAAn+xYQKz,xEC(TkZekNa\bxePJ,33
GTeUbjnkNm&GRszvZH:,c\LqbdDUgL*gHZ,21
YrbRMBmVuewHrvFYfDBj,hQhhDh936,22
"XtmANJ;XYZ",(HtI&xz'm,9
dqjLvQmKsovBj890,f[kf,21
dJXW?FURz'],brtkvZZo$C=zx,9
WdVzWllmeuxYv,iNQoP&VuNV)izpiYZQ,30
H=j'eYmeIbX)ELdAWADSo,IGeC,43
?LC+qDLahkEBVSM[xqab796,";VyIt<FaofmDnKrRuG,a",9
jQysdUdaTSg?,n+ArCVLQGC[A273,26
u#%robNv,fimLqqvfoL\Mbm172,31
enri-ekghMDJSk,HlSTp^l,21
GrlIkuUvu`yIioHuf>jWh,"NNjhf(sfIviA,fTVPo;Gntm",44
ryNL322,^SMwOAyk-MCR,5
phjweESOSVlIPAbt198,oiN:lelfVc?WGXtpQSUhvq,39
eoOswskwVbBaOBygPrd,La/\n\D,36
"cUga+-BEApyDW]p 226",";QGZ",19
"L'UmI,qY>X312",.bMWphSqGqRgDBvBaQz,8
uaQtHQjJb`FhWb$URjR/,P&?>l)415,6
u^Ao\OhLIMu$nVyD,WdVzWllmeuxYv,34
VWHPuuGFTZqBhI:\921,zR830,9
NsqQTEHjdRR,<cwMULJoVJQqMRgjkJ_sA,15
rzBCKWL:CA=216,"OX_z$vrx,Nk",47
DYxBSwZfyiTwwsFSr,cRaiGtVnusCZF,12
"KAQk=;KdyThrVnBN>259",ScfLH*ApR.EcaoCxtIPJ,9
"%xWwkKunLTl[DwL,zxvD_709",RLXBFdbxtyrrvVSHb,34
"S_oM;oZDgJTMlGLdtISCa",>FMddv%511,33
?l`v:NNB,m)g*$F396,21
iXsm$EZurQBYAF?,gQVsTKaL,3
vgQWUFkY,sfHQOoDmhFm,8
=iC$#oowcjxddU,:aP=567,37
"ca,>","qgROhthm<RUpGlByy;s",44
R%NeHeG953,lUTDLKKna,12
Rh*,)aHaqsN]xhubjiFWQkZu,45
sKGFekCDOwTR*t%<,"FvzAFPNvThRMGLYEq d",41
ZZeRfKdQoQzjyECX<438,ozMKyFjmjwBmFK_xmeYg?600,25
"Eb.\N;910",C@uOB:ZnE,4
HwE'db]CwCnaW,SHxeVaSklykvgRXhmj,45
"ufb_mzTo,pBtdzog",s)'ri<798,35
Xk$,Rzy\c,24
".xJIQ,ze\zUv",zJyCGeMgiMEHTACFne,48
C(duymQ,JfHxDsAwbSblDuirm,15
j)MBx/(805,:>IIHCyzfM,22
" fdnARoYJhnSGcBe-\ZrQN",Xi*[DDcu&DbzqxDa,35
eGXw=ia&bx&334,z#taMqNg,14
CiZ]=EeeFwQYF]qu)510,l^ax,21
S/s@j,"B,ZZ_.HyoGqU",20
s'XhrGsSInx,qDYPhJspRFaRj+gc724,19
SZ)Nv]gtygidylKCt,T)G<YUV*Di.979,25
uNe>yUnzihkqrFmRnU,Ijdu$fRLNr,12
lJPhhEmW.GSCS+<beY,UGTPZsal(,30
fCrnRcP496,aAhxztJanDavTNPzuAQ,24
igkAcT:kqUGoHduB,"TUqmrv,",8
oM,SkItfIzwBgCrHMeX,26
PHsEbdPbRtOYAXIbxU.764,hCrC/xSnmpNeAJaFl'oxQG,37
aO<V>VgEuqJQ,xgadW#J`IzZQ,25
GnMn,LDdcRxYUIk,7
jWobRQeCYkMSQkwtD#477,[IXsI`og*K,50
nz`=W[Jl,",>vsnkWq-nTVjR",37
iPSYPI/NXita)?ARN^286,"F;xvy-TVQGKris%",21
BwGWFIOGCCkkWcB^989,&/E)>862,22
ho.Azi:iumCvZ\964,WLLKN298,25
PLM,lQwfie,3
bQBGcjCMDyDSZn#151,N-Osipqz),9
"ko;P+kBSDtbFkzn[o261",brGrIKyQoUV,17
EpvPV,"Da#qtTNb:YFe/yDLnsnWj 590",38
ua$eQF-m+,NTUDeMO$f+RU]333,27
wZY'qiODGv392,NPpXu,49
GfPqN#j[F590,Zw#+,2
wOMTDZTbePJMpii,LPkj*ssJ-fmJmKYLJ,32
?pm*WY`n,TFJ%r,29
RHh@KUyofGK191,Quo>Gyt)wZK+oZEAiii,22
b:R@496,"eHmHEzsoi>xA(,X",35
m)QhndVL.lGaxnpGY,i(Xm@iovH+,11
"p,HhvIS",zXetTjvfSVZtA,36
wiCgLjnFEW336,-SjwnPBvk&m,1
CNRs>Bxgl^923,?nuFRcW=hyNmAUNGsdum,36
tCRbvXFWYX,"NNjhf(sfIviA,fTVPo;Gntm",16
BOkTQGgD$cgGMBDAq,"Pzjed zrP_758",41
"XU g*YsJ_EQiLJblY755",kxTPUPRYTZgpy,45
zapef$JFO<dsL,hhmsvZmqMo460,41
xRfYsdfuSAgsH,h$k,47
XBQhRwvHHx*s/<DREiG,"B J:pZO\WxgtHC",23
IKxQaR,T>IXBqIoZCrEMD,30
Zki&XkrvFOXlJ/UYzbB,QUn]>578,24
zHUr@ao@ccy,N:%iSM]jdYQ,20
CaCoFR*cl,"vXDlDDPXvOlE,",36
>E%s)x,"AuOZSMDC>UNmBWWp R",23
IZul%459,+yZaM,24
PHvEUqe`l,<ij<r@,42
"Htk>FyDQ NTJaWpg)z",xuJlB*t\,30
RAQYcxkRmIy,iUe^(eAjHkvVzLOD,13
umsBmdvjSsbtlkVDl,mZJ\mLHyBnMI+`NG,25
"d;\p]",QEZjmvwIiGJC%`EREYXs^,10
MQHSYtlFAlttwWdvN,"yWdcwyKUk,ibsECKHcY/Lr",46
"bJRmuEPsJYwi_%lZj,iTI",m`MqQxmN,49
TT=.mpq[p,"P/$ eJc",20
SrQekFbQAW680,"YCIyOHnqyX]K;568",25
xpig(HiYT\HNVLg-od'457,v*rw^Q%Wrvs,9
sdgVM-QBWzPO,rqji[ea&tXWlJRLAJ^A,4
sIcTpT@576,iGOduEEeVmh.cFLPhMsV,23
"CvzAfik sp<n,",BZcVE143,40
NU]',"DtGtsfCNUHLxRaXn,bsgH",36
_U<sKI)YH,NTdViJXttmpS484,28
"@SYt.TVv,MgO770",F/yXxW']C,4
N'yCqHoxf*,ASCli:auPkThRpb,8
>/u(830,"S;ARnbUHqoTI",11
AwZOUkBzjI,Wv?XG*pouHPeNuJ146,40
rfpbiYWACWuqFygd,d+f[+497,31
sXj+kAENxO,Rzy\c,6
N`ZhbaI>545,]boI\,13
GMclOtEy,z[k^f,41
",SZ",axzMcuQGZJ_656,21
lh]IV_v/KercvA,SZ)Nv]gtygidylKCt,11
"tSDdCa,tHfvmZ'A",PMV,49
yTtyeHs*q,$jho'D.qdxzcs,45
JeAj>ylMWeeVcOdBtRm\s/415,"P% /663",10
dqvcyKTlSZpEG%kvHTig,HTl(oWdzSWgUbQmKPjvoc@?_446,23
glmuQDnhSflykE,Kx/HMwJXsDlHy,16
DgNrdrQmXBTKVWSpA\TP-J,Q[evX'oalk,50
ygFrf\ySCOWGKkT*ScBrc,#mGh>/,20
vKWjuJ,jffKp/x+JtQQJCxdptOc,31
WOxidGvPLS,ECyGsVIHNbkWQiKFt`Nc856,8
"bKs bj?Jp",ud?_oMT+,17
kqQd<HlqGZoFAjylfb,ONKxAhb,40
Bn[,N_qt'zPWm&Uh,6
VNAfCTTNYIV`LeQ464,t[Xc$Pksrof[xwSlDFgu,11
"FyTKCD dfbGabNeDKqUMQ",&PoJlmXgaVUHPX,25
ySgP/uI,(hKqwcBjIOdS>zbLwuPg,24
pABKPRsYAvHqG\Ij-bxMij,XIENHnkFiXUEQCIyYZf,8
*EKqyzOVGp@sT-e,"GJOkOK`l dp^lqfA759",17
PIspuMfHOIeuiKIkKd>390,AJoZMCRQdgPNaZcsU,12
PQJnO`(:WmnzXHT,"xFH(cSjLRCpl scoxYmv-H",39
<GauK'irBi$,"IsGJq@;,aicdWLdCJMQ",16
"Fgb/,jJEdJ","vQj-kYCy,QAWVaoIgLTp",28
DEsZh`W,o/qGLY%sFddptad:yYYnw,34
I=qyDDcWcdQY>sWLHTdQ,XNw#YU+919,13
CRA^iO%_^951,rk*(LtclAZj)oqw,14
JRIhtz.rwedUUQZbNGQEO644,THbCVk,50
"[YVkS,CgZt)",^eGyyxaN%MML,29
OlHwNiuQa:I<\611,dUswpuQoZGVvBLCAeBR,21
/iy%CA,"sFMSIjQUs#kZ;",13
kAV/iHU,WIyYpEsZmLhHTW\FHm,20
nTSSxElWXZIOfW,UtqjYkewSPy,10
FRtcIY>pKbPzcf+CXy,TETsEN,41
IhuE,ztNpdZZw,16
AnW&kjYPChiCC(c\bctQcz,g-Lw,25
hO,QpTItMhnhl136,50
fbcIo@sJQ@dO',Spb#riZxHqRN(y&fT,50
OoXkWwJ.cg%C%rOi714,Q%QRkLhAaQ365,19
sBPmqYJSOek382,Aei$#^Q,31
mhIsoGMfFuNMkP,D*nnioPau?aSeatr458,20
fcbmk<MwUXcrggeUw,"atdvDS*PXeK;zh",34
VhHjgU<NE]sBl]MlpUZrbB,ZbJjViIZ[622,47
xAkO^tVbkoAnqg,>Hq$,12
fyN&WilscfSw<dvgHA,rSZoOTQTKI,34
G-wlUv.HaWvJg,t[,7
YWdOIhg,abRYKUWjiYicFZkpMjY,28
Oq'iB-$,JoDFri,38
"RXsmkBhVVF kfcIOE?&252",@WbEWSm,3
xtPi>+G,`x_s,35
lzrcZcKvUjfn#`E@Jh280,)>j,9
Ijdu$fRLNr,SxmpJ]H#XGYLV[a,34
ZZauLUI,uhV&RszdmCEnAkUu,21
BtUQQU=BzkUSHIZgfuTZ,MsatNXkrH,45
"itk:oKmJH FUYnzb","YPxJ,UHI<eOB@c?512",43
y.w\FQrdkLHVjlAZNv,"jfCVDSrHO,yyOVt",40
XpHWgU,ZewJuZGmyM'ABGYnzyp>,17
iaHgazaDGb,yhDlkOZsaf&DC,40
"\QfM'M,GThQtidyZKRwab",'q^wRiGc+oI,8
yAcSmuVMeiRb,tdliav_iBE,18
hXjvfncoF@J@LR,gTZUCIbNr$[_TSPyEBv,44
$DAv-,"xrba hdNyybPU",19
"LiJ\Pf`qUqkKM;866",L%oCBZsp,42
WnQqFSqrsX.etYSEcu,"xFH(cSjLRCpl scoxYmv-H",47
pXMorEB357,QxLf?986,40
zrvhxLYxPRBOu,"mZnSpas=,)914",21
"%`bo ",rdcTuyU-d,7
Q.kbV`k*yaQfi683,gRPnmOLJ,35
#Z=,VCRu/235,17
VF#qbUki[>932,lzrcZcKvUjfn#`E@Jh280,35
LcMlYmNGYhoijjgW:,C+_,3
Q*teg]OWESQauRuD'MJC,:Aw',9
BirSGYGCazAxGnwAWsr,hIYNrY,16
XplMVizmvWtoQc,AOBqdEiQqJ,44
ygFrf\ySCOWGKkT*ScBrc,sNaykbVarP:RPVqUZ,17
pF+`pX(432,?HZXkHbp/,6
Fo,sXNWeG\oymeudFZ[C,22
+FjWCXUbIQdZuSmBNvHd,$wRGuCZLnhIKGdfThA,39
jc_VNtovr$?_499,XL'mYLToXk=xeMIUE>420,47
gJItMMnKvSd+RwXS,"rZHu.,Li/888",18
YgpgA?vP%IioGeia,"U YBH`yXqQ",35
bzwyLrHSJHqzNibxT,AHxOMaqFGDeaHSo=,30
kzFgV<:UZ/nImkpWE497,LMq/Tdpym:AFL,20
"Kp.igQVFMgVxU(I,q423",OcMkrKWgPcfXNd*l,43
kfVoJTrpnkLU^kGFufyk#A,".jWplUs;",6
oPU,"<rgoavAD@ ",9
\lh@OzV,MhZD'eN,3
zUSLw,^nHfjLnmzgbgtF%ecMKeM,25
Ojqmb$KG/NL?dSGsqedi,"txU@cAD^pIckoxeSp;",48
NPXTn@Q',"@tG XXG374",44
xmDI]FmTBkvEZ_BDIzxTr,QRHCPspP,5
vabtgwHuLNSgmxfyp,iE>HZ.zQWYF,26
ETjH^d+OPI=wCATmJ,WJzBaCqzek,33
I)_K,rb<cmdURHEH%oMC,2
" MYjpHzETCUSyd(ok",TonWKLw*onfH<[H,28
wR)Pnuoufe.aCfX,JAr,5
qBciYZ]DJJ,"t^Tb,UEyLSUG\Ecm",1
I?Z,ZIYyjGGYuEcCLUZg,50
MrpLee)_N,Aiuq,9
JqKQ*xd,ErCwEJlJIZH\goWxKRf,35
i[lWs^ghhhXknOG)nUI,XxcJJf:HQSkI,14
ajNWvJlXXF+bIs/,xiODKiTVO,34
Izfkdxuo?106,ngw+NTBgT,46
L<rCOZS,^em282,42
gQVsTKaL,SCgI=326,25
T:JX)J[,iGToOqbeaKWsgzkFDdVQ,37
L]Pwm+lWRYisnyBVvoi,AOBqdEiQqJ,48
hubFMuqtuktKcWn.404,XlpMs#l>#qpsZIHP,26
*N%QXc,$E$@r,38
iUe^(eAjHkvVzLOD,";,zW+L253",6
AxTRqBJogVhtrHv'839,cp$DoIR%/BHfpCA776,19
ZdyPdSMtIQkKXHTIp[>Y/Xw,TklxXIsjB/guZkgdAk+,29
